burp	1.2941176470588236	4.67
cockroach	3.411764705882353	6.25
earwig	0.09803921568627451	10.71
disgust	2.764705882352941	7.68
booger	1.2156862745098038	4.63
belch	0.7254901960784313	6.22
earwax	0.17647058823529413	6.39
grimy	0.5098039215686274	10.06
barf	1.9607843137254901	7.78
grotesque	1.5686274509803921	11.78
gruesome	2.0392156862745097	8.6
gunk	0.47058823529411764	8.11
icky	1.196078431372549	4.42
maggot	1.588235294117647	9.5
moldy	0.5882352941176471	7.28
nasty	22.568627450980394	6.
obscene	3.450980392156863	11.83
puke	6.254901960784314	6.94
pus	1.	7.78
putrid	0.6274509803921569	13.14
repugnant	0.7647058823529411	12.59
repulse	0.2549019607843137	10.58
repulsive	2.019607843137255	10.32
revolting	1.9215686274509804	9.74
roach	2.6470588235294117	7.15
sickening	0.9019607843137255	7.26
slimy	3.1176470588235294	6.28
smelly	4.137254901960785	4.32
snot	2.1176470588235294	5.47
spit	19.352941176470587	5.06
unappealing	0.3137254901960784	10.44
unpalatable	0.0392156862745098	13.69
vile	4.431372549019608	11.74
vomit	5.333333333333333	5.68
wart	1.2352941176470589	7.25
yucky	0.43137254901960786	4.17
grope	0.6078431372549019	11.95
grow	59.490196078431374	4.79
growth	6.450980392156863	6.7
groan	0.9215686274509803	8.7
grove	3.8627450980392157	8.21
groat	0.058823529411764705	13.5
grocer	0.6862745098039216	9.22
grouse	0.45098039215686275	13.
grower	0.19607843137254902	7.53
damp	2.9215686274509802	7.67
green	72.47058823529412	3.79
clay	12.	5.32
shape	30.235294117647058	4.47
bold	7.549019607843137	9.21
cold	130.15686274509804	3.95
fold	8.627450980392156	4.95
gold	78.94117647058823	7.1
hold	436.72549019607845	4.67
mode	5.1568627450980395	9.68
mole	8.058823529411764	7.33
old	608.9411764705883	3.72
molder	0.0196078431372549	11.35
molt	0.13725490196078433	10.22
wold	0.0196078431372549	15.25
foot	64.92156862745098	3.44
toe	12.686274509803921	3.
cat	66.33333333333333	3.68
bathrobe	1.6666666666666667	7.9
duckling	0.7647058823529411	4.95
pillow	11.392156862745098	3.47
poodle	2.843137254901961	6.53
soft	32.01960784313726	3.95
fluff	1.411764705882353	4.85
haze	1.5098039215686274	11.62
hazy	0.803921568627451	8.72
mist	3.549019607843137	6.95
misty	1.5686274509803921	8.39
smog	1.0784313725490196	10.47
fag	5.392156862745098	9.72
fall	118.50980392156863	4.71
far	220.76470588235293	4.878935
frog	11.823529411764707	4.32
fig	1.2156862745098038	8.06
foggy	1.2941176470588236	7.11
hog	5.117647058823529	5.7
bog	0.9607843137254902	9.37
flog	0.29411764705882354	10.32
galaxy	6.647058823529412	7.67
space	66.05882352941177	5.67
star	81.3529411764706	3.89
vague	4.529411764705882	9.84
weather	34.23529411764706	5.94
drop	130.6078431372549	3.26
pour	15.117647058823529	5.
acid	9.96078431372549	9.6
puddle	1.9411764705882353	5.37
hail	12.019607843137255	7.9
drip	5.117647058823529	5.89
forecast	1.8823529411764706	9.05
dreary	1.803921568627451	8.42
humid	0.8823529411764706	8.56
moisture	1.2156862745098038	6.5
hurricane	8.764705882352942	7.35
poncho	0.8627450980392157	8.84
parka	0.6078431372549019	10.32
gutter	5.235294117647059	7.79
condensation	0.3333333333333333	12.11
drizzle	0.43137254901960786	7.56
deluge	0.39215686274509803	13.68
drench	0.21568627450980393	9.35
monsoon	0.7843137254901961	11.28
downpour	0.058823529411764705	7.33
rainbow	7.980392156862745	4.26
raincoat	1.6470588235294117	5.5
shower	41.11764705882353	4.72
sleet	0.6470588235294118	11.72
snow	31.352941176470587	4.11
sprinkle	1.4509803921568627	5.5
stormy	1.4509803921568627	6.3
tarp	0.9803921568627451	8.58
thunder	13.313725490196079	4.89
typhoon	1.4705882352941178	9.78
umbrella	7.490196078431373	5.68
water	225.05882352941177	2.37
weatherman	2.0980392156862746	7.11
wet	39.21568627450981	2.47
windshield	3.2745098039215685	7.85
wiper	0.5686274509803921	8.37
cane	8.333333333333334	5.74
gain	13.72549019607843	7.11
lane	33.411764705882355	7.
main	42.72549019607843	6.55
mane	0.5882352941176471	5.6
pain	97.94117647058823	4.26
pane	0.47058823529411764	9.78
race	61.90196078431372	6.
raid	8.549019607843137	9.53
rail	4.568627450980392	7.89
brain	77.01960784313725	5.76
crane	33.6078431372549	6.775881000000001
drain	8.627450980392156	6.26
rainy	3.803921568627451	4.
raise	55.19607843137255	6.72
rake	2.980392156862745	5.32
rape	16.	10.74
rate	24.92156862745098	8.84
rave	2.5294117647058822	12.33
ray	97.37254901960785	6.733253000000001
sane	5.509803921568627	8.5
train	95.05882352941177	4.
vain	6.509803921568627	10.740285000000002
vein	3.588235294117647	8.53
wane	0.2549019607843137	13.53
arraign	0.13725490196078433	12.38
bane	1.8431372549019607	9.6
feign	0.45098039215686275	13.93
rayon	0.3137254901960784	13.06
raze	0.1568627450980392	11.88
thane	0.7058823529411765	12.5
vane	0.3137254901960784	10.58
wain	0.0392156862745098	13.92
blue	102.3921568627451	3.53
clear	171.8235294117647	5.8
high	195.	4.58
air	139.01960784313727	3.94
gray	21.11764705882353	5.74
above	48.88235294117647	4.548568000000001
airplane	10.92156862745098	3.94
heaven	56.6078431372549	4.22
atmosphere	9.666666666666666	9.79
moon	49.96078431372549	4.83
horizon	4.470588235294118	8.3
kite	2.2941176470588234	4.58
astronomy	1.3137254901960784	9.
asteroid	1.6862745098039216	8.6
comet	3.0784313725490198	8.16
meteorite	0.803921568627451	8.84
celestial	1.0784313725490196	11.
parachute	3.176470588235294	7.
scraper	0.09803921568627451	8.18
constellation	0.9411764705882353	9.58
soar	1.5294117647058822	9.58
telescope	2.9411764705882355	6.95
up	3670.	2.918047
upward	1.6862745098039216	6.11
sigh	3.392156862745098	7.39
sly	2.6666666666666665	8.55
spy	20.058823529411764	8.
sty	0.37254901960784315	8.65
psi	0.47058823529411764	14.86
scow	0.3333333333333333	12.82
lightning	14.137254901960784	4.76
dark	88.6078431372549	3.74
fury	3.823529411764706	8.84
cyclone	0.47058823529411764	9.58
gale	4.901960784313726	10.569773000000001
tornado	2.549019607843137	6.21
wind	59.372549019607845	3.89
store	81.92156862745098	4.76
stork	1.6274509803921569	7.649755000000002
story	220.7843137254902	3.89
swarm	1.3333333333333333	8.68
sheet	11.607843137254902	5.33
black	167.94117647058823	3.56
milk	42.529411764705884	3.37
paper	103.3529411764706	4.
egg	26.03921568627451	3.89
pure	24.92156862745098	7.95
chalk	3.588235294117647	4.47
bride	24.215686274509803	5.1
pale	8.019607843137255	6.95
envelope	10.058823529411764	6.25
blank	9.705882352941176	6.05
contrast	2.0980392156862746	9.85
flour	3.156862745098039	6.89
bone	26.058823529411764	5.53
tooth	13.568627450980392	3.61
angel	78.27450980392157	4.
cream	48.705882352941174	5.95
cotton	14.176470588235293	6.
innocence	6.588235294117647	9.39
wedding	101.43137254901961	6.
shirt	46.372549019607845	3.53
glue	5.882352941176471	4.67
rabbit	20.941176470588236	3.94
ceiling	8.352941176470589	4.75
paste	1.7058823529411764	4.84
ghost	36.588235294117645	5.06
van	51.78431372549019	5.198645
fence	16.058823529411764	6.28
salt	19.50980392156863	5.05
powder	16.03921568627451	5.06
plaster	2.627450980392157	9.16
plain	21.823529411764707	7.37
sugar	37.76470588235294	3.95
toilet	28.901960784313726	3.54
foam	3.5098039215686274	6.15
fencing	1.3725490196078431	10.94
swan	6.823529411764706	6.317630000000001
stark	6.490196078431373	12.008468
bleach	2.3137254901960786	8.
purity	2.372549019607843	9.89
marshmallow	1.5098039215686274	3.8
porcelain	1.5686274509803921	9.12
cracker	5.764705882352941	4.9
picket	2.215686274509804	10.79
beige	1.3529411764705883	7.74
segregation	0.8431372549019608	11.28
dove	5.568627450980392	6.63
racist	4.823529411764706	9.44
unicorn	2.4705882352941178	4.83
bland	1.0784313725490196	8.35
cauliflower	0.5490196078431373	6.18
pearl	15.666666666666666	6.2750020000000015
creamy	1.1764705882352942	6.11
frost	4.803921568627451	5.209302000000001
cocaine	8.254901960784315	12.16
calcium	1.7647058823529411	9.89
toothpaste	3.1372549019607843	3.33
seagull	1.2156862745098038	5.42
panda	2.1176470588235294	5.67
angelic	0.5686274509803921	8.33
vanilla	3.980392156862745	4.8
racism	1.7254901960784315	9.56
penguin	2.8823529411764706	5.68
daisy	13.509803921568627	5.550326
collar	10.509803921568627	6.56
mayonnaise	2.2549019607843137	6.1
ivory	1.392156862745098	9.39
dandruff	0.803921568627451	10.74
lily	26.862745098039216	6.669311000000001
handkerchief	4.196078431372549	7.22
ghostly	0.9803921568627451	8.17
pasty	0.6078431372549019	11.17
snowball	1.392156862745098	4.74
tablecloth	0.9411764705882353	6.26
toga	0.9215686274509803	11.12
birch	1.5490196078431373	10.836198000000001
bridal	2.607843137254902	8.47
milkman	0.9411764705882353	6.37
milky	1.8627450980392157	6.32
privileged	3.372549019607843	10.67
talc	0.23529411764705882	10.25
gazebo	0.9019607843137255	9.76
wine	60.35294117647059	7.9
winter	26.215686274509803	4.38
yogurt	2.2745098039215685	3.72
yolk	0.4117647058823529	5.89
zebra	2.5098039215686274	4.79
bite	40.78431372549019	3.58
byte	0.11764705882352941	13.57
cite	0.9411764705882353	13.29
fight	201.07843137254903	5.47
height	9.333333333333334	5.42
knight	26.764705882352942	6.2643450000000005
light	165.19607843137254	4.05
mite	1.1764705882352942	11.35
night	866.0392156862745	3.61
right	4008.392156862745	4.346085
rite	1.4509803921568627	10.42
sight	45.31372549019608	5.44
site	19.215686274509803	8.63
tight	50.92156862745098	5.251930000000001
wait	830.2549019607843	4.3
weight	36.27450980392157	6.53
while	349.4313725490196	7.06362
whine	1.6274509803921569	5.53
quite	202.58823529411765	7.436615000000001
why	2248.764705882353	3.9730900000000005
wide	23.80392156862745	5.84
wife	348.921568627451	5.67
wipe	16.88235294117647	4.83
wire	27.50980392156863	4.89
wise	28.470588235294116	6.79
wit	5.921568627450981	11.05
write	126.80392156862744	4.89
whit	1.9411764705882353	10.67
wile	0.4117647058823529	11.8
day	801.8235294117648	3.5
murky	0.6078431372549019	9.61
sunny	7.666666666666667	6.17
unclear	1.4705882352941178	8.21
circus	17.058823529411764	4.53
carnival	7.117647058823529	6.95
foolish	17.50980392156863	8.94
frown	2.0392156862745097	4.52
funny	218.1764705882353	5.47
jester	2.2941176470588234	10.28
juggle	1.4509803921568627	6.39
juggler	0.47058823529411764	7.33
makeup	15.490196078431373	7.94
nose	69.74509803921569	2.95
rodeo	5.549019607843137	8.33
scary	26.19607843137255	4.26
unicycle	0.21568627450980393	7.26
clone	2.5098039215686274	8.89
crown	13.686274509803921	7.8
busy	106.52941176470588	5.95
audience	25.372549019607842	7.
amongst	7.137254901960785	9.013850999999999
disperse	1.7843137254901962	12.11
group	73.76470588235294	5.94
horde	1.1372549019607843	10.58
masses	2.7058823529411766	9.42
mingle	2.6862745098039214	10.29
mob	12.941176470588236	9.67
multitude	0.5686274509803921	10.8
people	1102.9803921568628	3.52
rally	7.215686274509804	10.75
proud	83.62745098039215	5.44
shroud	1.0196078431372548	11.65
exclamation	0.5490196078431373	7.94
alarm	29.84313725490196	6.39
extrovert	0.09803921568627451	12.05
cymbals	0.47058823529411764	8.12932
boom	21.80392156862745	5.56
gaudy	0.4117647058823529	12.06
amp	1.8235294117647058	12.11
bang	19.980392156862745	5.74
amplifier	0.3137254901960784	11.35
jackhammer	0.5294117647058824	8.1
brash	0.4117647058823529	11.47
bam	7.078431372549019	5.5
amplify	0.37254901960784315	12.06
audible	0.7058823529411765	11.05
cymbal	0.2549019607843137	9.94
fireworks	5.627450980392157	4.953534000000001
firecracker	1.0588235294117647	5.56
bellow	0.45098039215686275	11.11
extroverted	0.058823529411764705	13.35
boisterous	0.23529411764705882	11.62
holler	5.901960784313726	8.11
megaphone	0.29411764705882354	10.2
microphone	4.549019607843137	6.25
music	151.64705882352942	3.81
noise	34.88235294117647	4.5
noisy	5.03921568627451	5.33
obnoxious	3.5098039215686274	7.95
opinionated	0.5294117647058824	10.88
outspoken	0.49019607843137253	11.5
quiet	117.2156862745098	4.15
raucous	0.3137254901960784	14.4
roar	4.019607843137255	4.79
rowdy	1.0196078431372548	7.75
ruckus	1.4705882352941178	9.26
scream	26.41176470588235	4.2
screech	6.235294117647059	8.17
shout	16.45098039215686	4.72
shriek	0.6274509803921569	8.94
shrill	0.47058823529411764	11.44
siren	6.549019607843137	7.06
snore	1.607843137254902	5.94
sound	143.3921568627451	3.72
speaker	6.901960784313726	6.11
talkative	0.9019607843137255	8.
trumpet	4.117647058823529	6.28
verbose	0.11764705882352941	12.67
vocal	2.9607843137254903	8.
voice	86.15686274509804	4.83
volume	6.9411764705882355	6.35
yell	18.41176470588235	3.83
load	29.215686274509803	7.78
louse	1.6862745098039216	10.26
lode	0.803921568627451	12.2
lour	0.0784313725490196	15.
read	241.2156862745098	4.11
speak	187.1764705882353	3.56
allow	44.372549019607845	5.32
allied	2.8823529411764706	10.85
flout	0.19607843137254902	14.5
plow	1.8823529411764706	7.11
bake	6.333333333333333	5.5
broil	0.29411764705882354	8.65
apron	2.6666666666666665	6.75
fry	8.392156862745098	5.79
grill	4.450980392156863	6.53
oven	8.882352941176471	5.67
pan	12.294117647058824	4.72
skillet	1.2156862745098038	8.2
book	176.98039215686273	3.68
cock	11.372549019607844	11.32
coke	18.58823529411765	4.74
cookie	16.705882352941178	3.37
crook	5.666666666666667	7.84
hook	38.	6.26
kick	73.41176470588235	4.06
look	1947.2745098039215	4.05
nook	1.0588235294117647	9.74
oak	5.607843137254902	7.35
rook	1.392156862745098	11.59
calk	$Failed	14.08
gook	1.196078431372549	11.75
kook	0.7647058823529411	10.15
cake	45.05882352941177	3.26
drink	247.3921568627451	3.47
consume	2.0588235294117645	11.47
cannibal	1.0980392156862746	9.11
gobble	2.3529411764705883	5.58
gorge	1.3137254901960784	9.17
graze	0.7647058823529411	8.9
ease	19.098039215686274	9.11
beat	131.68627450980392	6.15
east	49.549019607843135	6.94
eel	1.4313725490196079	6.47
eve	28.176470588235293	5.603611000000001
each	253.2549019607843	4.953534000000001
feat	1.5294117647058822	11.26
heat	40.07843137254902	5.33
at	3217.098039215686	4.037032
it	18896.313725490196	4.39937
meet	352.27450980392155	4.74
neat	12.450980392156863	5.43
peat	0.2549019607843137	12.93
beet	0.27450980392156865	6.56
seat	78.7843137254902	4.58
shit	474.6470588235294	6.53
wheat	5.745098039215686	6.53
mete	0.0784313725490196	12.
teat	0.3137254901960784	11.94
catch	135.50980392156862	4.61
bass	7.549019607843137	8.63
carp	0.7647058823529411	11.42
cod	2.235294117647059	11.5
fin	3.411764705882353	7.3
dolphin	2.764705882352941	6.05
coral	2.372549019607843	9.06
beta	3.4313725490196076	13.94
bait	9.72549019607843	7.11
barracuda	0.6862745098039216	9.89
aquarium	2.764705882352941	6.84
fishing	23.607843137254903	4.72
flatfish	0.09803921568627451	12.64
flounder	0.8431372549019608	8.8
goldfish	3.0392156862745097	4.5
grilled	2.235294117647059	7.26
heron	0.27450980392156865	10.35
herring	2.980392156862745	10.2
lake	36.	4.61
lure	4.254901960784314	9.
mermaid	3.156862745098039	5.68
net	15.549019607843137	7.
pelican	1.7450980392156863	8.22
perch	0.9803921568627451	9.16
pike	4.588235294117647	12.06
piranha	1.1764705882352942	8.74
plaice	0.0392156862745098	14.
pond	6.333333333333333	5.16
reef	4.	9.72
reel	3.2549019607843137	9.12
salmon	6.549019607843137	8.
sardine	0.9019607843137255	7.74
sashimi	0.5490196078431373	16.53
scale	9.509803921568627	8.85
scales	2.019607843137255	6.477485000000001
scaly	0.3137254901960784	7.83
scuba	1.5294117647058822	7.6
seafood	2.019607843137255	6.86
shark	14.980392156862745	5.47
shrimp	8.705882352941176	7.11
smelt	1.0196078431372548	13.638989
snorkel	0.6078431372549019	9.11
sole	5.254901960784314	7.06
spawn	1.8235294117647058	11.25
squid	2.764705882352941	7.32
sushi	4.352941176470588	11.19
swordfish	1.0196078431372548	9.33
trout	4.019607843137255	8.56
tuna	8.	5.73
unhook	0.8627450980392157	7.22
whale	11.254901960784315	5.47
fear	69.07843137254902	4.79
fill	43.94117647058823	5.06
fit	57.588235294117645	5.74
fizz	0.6078431372549019	7.06
fishy	2.803921568627451	6.72
wish	235.11764705882354	3.79
fissure	0.43137254901960786	14.47
bead	1.1176470588235294	5.63
deed	9.313725490196079	9.72
fee	9.686274509803921	8.56
feel	627.2352941176471	5.11
field	70.19607843137256	6.1
fiend	2.803921568627451	10.39
need	1294.9019607843138	3.56
reed	9.098039215686274	8.779397000000001
seed	7.568627450980392	4.72
weed	11.764705882352942	6.79
cede	0.11764705882352941	15.5
feeder	0.6862745098039216	7.29
fief	0.0196078431372549	12.67
heed	1.803921568627451	11.05
knead	0.17647058823529413	8.8
mead	1.0392156862745099	11.38
reservation	10.313725490196079	11.17
silverware	2.1372549019607843	5.89
table	105.62745098039215	4.39
tonight	412.6862745098039	4.729737000000001
differ	2.4313725490196076	9.
digger	4.803921568627451	8.118663
inner	9.941176470588236	7.94
sinner	2.4705882352941178	7.35
winner	31.215686274509803	5.55
dicker	0.1568627450980392	15.7
demur	0.0196078431372549	14.33
dimmer	0.3333333333333333	9.76
din	1.1764705882352942	9.
dint	0.0784313725490196	9.75
dipper	0.6470588235294118	7.72
dither	0.0784313725490196	14.2
balanced	2.372549019607843	8.076035
fat	79.43137254901961	5.15
willpower	1.0588235294117647	10.6
dial	8.862745098039216	6.68
riot	6.490196078431373	9.95
dirty	66.45098039215686	4.55
clean	121.23529411764706	3.89
dishwasher	2.019607843137255	7.16
housework	1.2549019607843137	7.
wash	40.72549019607843	4.
bacon	11.862745098039216	5.
bagel	3.0588235294117645	8.9
cereal	6.352941176470588	4.44
continental	3.2941176470588234	11.06
cornflakes	0.49019607843137253	5.32
croissant	0.8823529411764706	10.15
flapjack	0.2549019607843137	8.5
granola	0.5882352941176471	9.94
grapefruit	2.4705882352941178	6.9
morning	439.	4.
muffin	5.823529411764706	5.11
oatmeal	3.3137254901960786	4.5
oats	2.0588235294117645	7.489900000000001
pancake	3.9607843137254903	4.26
porridge	0.8235294117647058	6.35
toast	33.470588235294116	4.67
lard	1.6862745098039216	9.74
pot	22.529411764705884	5.95
sherry	13.823529411764707	13.58
spatula	1.0980392156862746	7.32
tablespoon	0.17647058823529413	6.63
timer	6.254901960784314	6.28
tinfoil	0.47058823529411764	7.84
utensil	0.23529411764705882	7.67
cheesecake	2.3137254901960786	8.11
luscious	1.2745098039215685	11.11
malicious	1.5686274509803921	11.37
branch	10.07843137254902	5.11
bunch	58.88235294117647	4.89
crunch	3.5098039215686274	5.63
brunt	0.49019607843137253	12.52
energy	32.90196078431372	6.52
cup	51.64705882352941	3.57
cabinet	8.333333333333334	6.06
colored	7.392156862745098	5.95
hat	64.17647058823529	3.33
pastry	1.9215686274509804	7.21
deaf	14.529411764705882	6.83
share	69.50980392156863	4.84
shed	10.980392156862745	7.33
shelf	6.96078431372549	5.5
shell	13.215686274509803	5.22
ref	2.5294117647058822	7.5
sheaf	0.0392156862745098	11.07
artisan	0.09803921568627451	12.95
biscuit	3.7450980392156863	4.63
baguette	0.27450980392156865	13.75
baker	13.686274509803921	6.040548
